pid,date,condition,condition_number,phase,session_duration,complete,approvals,age,sex,ethnic,nation,OS,frameRate,trees,fruits,n_low_consumed,n_hi_consumed,textbox.text,trialCount,use_master_forest,redistribute_fruit,mouse.time,high_fruit
5f4917f6f1863a40483420a3,2023-07-12T14:17:46Z,same forest:fixed fruit,1,experimental,555.3989999294281,ok,582,31,Male,White,United Kingdom,Win32,59.90893841,same forest,fixed fruit,1,10,Very clear,7,TRUE,FALSE,"[1.431199999995556,4.105500000000006,7.0423999999985085,10.005299999997021,12.553399999998533,15.473500000000001,18.675999999999988,21.250499999999988,23.879799999997033,26.545599999994067,27.264699999995514,29.05600000000004,29.70739999999853,30.59959999999404]",banana
5f4917f6f1863a40483420a3,2023-07-12T14:17:46Z,same forest:fixed fruit,1,experimental,555.3989999294281,ok,582,31,Male,White,United Kingdom,Win32,59.90893841,same forest,fixed fruit,0,10,Very clear,8,TRUE,FALSE,"[0.9457000000030007,3.525700000002985,6.187399999998547,9.008000000000038,12.056300000004512,14.849300000004519,17.42780000000448,20.283700000003023,22.867600000001516,25.674100000001488]",banana
5f4917f6f1863a40483420a3,2023-07-12T14:17:46Z,same forest:fixed fruit,1,experimental,555.3989999294281,ok,582,31,Male,White,United Kingdom,Win32,59.90893841,same forest,fixed fruit,0,10,Very clear,9,TRUE,FALSE,"[1.152300000004459,4.1176000000015165,6.923899999998525,9.751700000002984,12.335600000001477,15.090600000001473,18.276300000004483,20.90289999999851,23.520300000004454,24.320899999998517,27.046399999998528]",banana
5f4917f6f1863a40483420a3,2023-07-12T14:17:46Z,same forest:fixed fruit,1,experimental,555.3989999294281,ok,582,31,Male,White,United Kingdom,Win32,59.90893841,same forest,fixed fruit,0,10,Very clear,10,TRUE,FALSE,"[0.8548999999985085,3.422700000002976,6.136600000001522,8.996700000002988,12.025799999997048,15.249100000001476,17.87029999999703,20.665899999998544,23.26120000000293,26.086100000001466]",banana
63b6d3746c5d6b520bcf0320,2023-07-12T14:17:50Z,same forest:random fruit,4,experimental,1254.1619999408722,ok,120,26,Male,White,United Kingdom,MacIntel,60.0024001,same forest,random fruit,8,8,Type here ...,1,TRUE,TRUE,"[0.9464000000059656,1.9622000000178872,2.7095000000000056,4.634600000023852,5.239400000005958,5.770900000005966,8.993200000017879,10.161400000005969,13.066700000017889,14.198400000005961,15.263000000000005,17.375,17.988400000005967,20.162800000011927,22.065700000017884,24.017700000017882,25.962200000017887,27.176800000011923,30.12010000002384,33.049300000011925,36.00830000001193,37.929500000000004,39.71180000001192,42.67290000000597,45.575800000011924,46.79380000001193,47.39460000002384]",apple
63b6d3746c5d6b520bcf0320,2023-07-12T14:17:50Z,same forest:random fruit,4,experimental,1254.1619999408722,ok,120,26,Male,White,United Kingdom,MacIntel,60.0024001,same forest,random fruit,0,10,Type here ...,2,TRUE,TRUE,"[1.2518000000119258,4.1321999999880745,5.220699999988071,6.039699999988073,6.84280000001192,8.274800000011908,8.814300000011912,11.783199999988085,12.33069999998807,13.285699999988083,14.250699999988086,15.174199999988076,18.16149999999999,18.770599999994033,19.71180000001192,20.41330000001193,20.872300000011933,23.831800000011924,24.55480000001191,24.95780000001193,25.679099999994037,28.690800000011933,29.311800000011914,30.105199999988088,32.91890000000595,33.921599999994044,37.28669999998809,38.22940000000597,39.280599999994024,42.32909999999404,43.21690000000595,43.850900000005964,44.907099999994045,45.73559999999404,46.81880000001192,50.02290000000596,50.51280000001191]",apple
63b6d3746c5d6b520bcf0320,2023-07-12T14:17:50Z,same forest:random fruit,4,experimental,1254.1619999408722,ok,120,26,Male,White,United Kingdom,MacIntel,60.0024001,same forest,random fruit,12,7,Type here ...,3,TRUE,TRUE,"[1.0698000000118952,3.9825999999940223,4.5614000000059605,6.568900000005954,7.393200000017856,9.387400000005954,10.567800000011914,12.632400000005958,13.673999999999978,14.820200000017877,17.664499999999975,20.44640000000595,21.690999999999974,22.72320000001787,24.657099999994017,26.699300000011903,27.411700000017873,29.389099999994016,32.647200000017875,33.565300000011916,34.84840000000594,37.728200000017864,38.61620000001787,39.64659999999404,42.979900000005955,43.8688000000119,45.8775,47.71140000000594,49.51520000001787,51.46199999999999,52.68240000000594,54.528599999994015,55.39440000000596,55.75309999999402,57.55640000000594,58.202800000011905]",apple
63b6d3746c5d6b520bcf0320,2023-07-12T14:17:50Z,same forest:random fruit,4,experimental,1254.1619999408722,ok,120,26,Male,White,United Kingdom,MacIntel,60.0024001,same forest,random fruit,0,10,Type here ...,4,TRUE,TRUE,"[1.056799999982104,1.6519999999999868,2.1242999999820995,4.828799999982095,5.3802999999821,8.121199999988079,8.761799999982117,9.655999999999977,10.602099999994039,11.332400000005947,12.140099999994021,12.951499999999982,13.424699999988093,13.896199999988085,16.85179999998209,17.406499999999966,20.301699999988017,23.228099999993987,23.96599999999998,24.430599999993973,27.489599999994,28.47849999999997,28.865999999999957,31.679599999993997,32.5244000000059,33.76379999998207,34.19359999999401,37.06369999998802,39.84040000000593,40.35829999998205,41.342199999988026]",apple
63b6d3746c5d6b520bcf0320,2023-07-12T14:17:50Z,same forest:random fruit,4,experimental,1254.1619999408722,ok,120,26,Male,White,United Kingdom,MacIntel,60.0024001,same forest,random fruit,0,10,Type here ...,5,TRUE,TRUE,"[0.8833000000119569,1.3355000000000246,4.353099999994072,5.3770000000000095,5.986400000005972,6.692999999999984,7.343999999999994,8.100099999994029,8.877499999999998,9.32740000000598,12.419300000011958,13.283700000017916,13.887499999999989,14.696300000011945,15.20440000000599,18.181700000017884,18.739700000017876,19.633500000000026,20.59990000000596,23.47840000000599,24.04630000001191,25.21290000000596,25.905700000017873,28.865300000011928,29.408400000005997,32.536,33.33630000001193,36.33680000001192,37.44259999999406,38.49799999999999,39.39870000001787,40.545400000006,41.59409999999406,41.79509999999402,42.997599999994065,43.39990000000597,46.562400000005994,47.711400000005995,48.458800000011934,49.404499999999985,50.054900000005944,50.906900000005976,51.556700000017884,52.70930000001192,53.51550000000003,54.51550000000003,57.72759999999403]",apple
63b6d3746c5d6b520bcf0320,2023-07-12T14:17:50Z,same forest:random fruit,4,experimental,1254.1619999408722,ok,120,26,Male,White,United Kingdom,MacIntel,60.0024001,same forest,random fruit,8,8,Type here ...,6,TRUE,TRUE,"[1.158700000017916,1.7850999999940314,3.6322000000178605,4.150500000000022,5.822999999999979,8.705099999994047,11.427999999999997,12.460400000005961,15.560900000005972,18.36680000001195,20.209400000005985,22.147099999994055,25.066700000017875,27.82140000000595,29.140700000017887,31.15240000000597,34.13549999999998,37.31430000001194,38.48290000000594,39.52909999999406,41.89050000000003,43.09709999999404,43.66859999999406,45.25799999999998,46.40159999999406,46.917700000017874,47.71890000000599,48.57170000001787,49.31459999999407,50.35030000001194,52.372599999994065,53.55400000000003]",apple
63b6d3746c5d6b520bcf0320,2023-07-12T14:17:50Z,same forest:random fruit,4,experimental,1254.1619999408722,ok,120,26,Male,White,United Kingdom,MacIntel,60.0024001,same forest,random fruit,0,10,Type here ...,7,TRUE,TRUE,"[0.8785999999940373,1.7371999999880359,2.381900000005942,2.891199999988089,3.3496999999880472,5.605599999994013,8.46369999998808,9.052199999988034,10.02340000000595,10.47219999998805,13.322000000000003,13.89629999998209,14.412900000005948,15.066199999988044,15.45879999998209,18.171099999994,21.156499999999994,21.995199999988074,22.70150000000001,23.092799999982105,26.141999999999996,26.84669999998806,27.297699999988083,30.229900000005955,30.81559999999405,31.84759999999403,32.62240000000594,35.86409999999404,36.835999999999956,37.489900000005946,39.303099999994004,40.34049999999996,43.393599999994024,44.19959999999401,44.70659999999401,47.566900000005944,48.544400000005965]",apple
63b6d3746c5d6b520bcf0320,2023-07-12T14:17:50Z,same forest:random fruit,4,experimental,1254.1619999408722,ok,120,26,Male,White,United Kingdom,MacIntel,60.0024001,same forest,random fruit,0,10,Type here ...,8,TRUE,TRUE,"[0.8770000000000095,1.449800000011919,4.249000000000024,4.684200000017881,5.6195999999940796,6.630800000011959,7.213200000017878,7.877300000011928,8.378000000000043,11.724599999994041,12.296800000011956,15.207500000000039,15.993099999994058,17.016400000006,17.88590000000596,18.67459999999403,21.683099999994056,22.47800000000001,23.412300000011953,24.348000000000013,24.917099999994036,25.633700000017882,26.216300000011927,27.145200000017894,27.643099999994035,30.59790000000595,33.79090000000599,34.58309999999403,35.52449999999999,36.471900000005974,39.71320000001788,40.79400000000004,41.589400000005924,42.53500000000008,43.184300000011945,44.2725999999941,45.357000000000085,46.012900000006084,46.66000000000008,49.68930000001194,52.50530000001197]",apple
63b6d3746c5d6b520bcf0320,2023-07-12T14:17:50Z,same forest:random fruit,4,experimental,1254.1619999408722,ok,120,26,Male,White,United Kingdom,MacIntel,60.0024001,same forest,random fruit,0,10,Type here ...,9,TRUE,TRUE,"[0.9919000000060123,1.5475000000000136,2.435300000011921,5.268000000000029,5.9033000000119955,6.724200000017959,9.99809999999411,10.709400000005985,11.268900000005942,11.989200000017945,12.636900000005994,13.684800000011933,16.44900000000007,16.999099999994087,19.846200000017916,20.48459999999409,23.735700000017914,24.307500000000005,25.030200000017885,25.665200000017876,26.461599999994064,30.482099999994034,31.03380000001198,33.82940000000599,35.02309999999409,35.66320000001792,36.30120000001796,39.33320000001788,40.052099999994084,40.603000000000065,43.68270000001792,44.70820000001788,45.49059999999406,45.96680000001197,46.76270000001796]",apple
63b6d3746c5d6b520bcf0320,2023-07-12T14:17:50Z,same forest:random fruit,4,experimental,1254.1619999408722,ok,120,26,Male,White,United Kingdom,MacIntel,60.0024001,same forest,random fruit,0,10,Type here ...,10,TRUE,TRUE,"[0.9681999999879736,1.926699999988159,2.5927999999821623,3.142099999994116,3.5960000000000036,6.8265999999939595,7.4149000000059,8.019500000000107,8.875500000000102,11.821400000005951,12.410299999982044,15.727199999987988,16.32590000000596,16.829799999982015,19.623699999988048,20.221299999982193,23.28209999999399,24.30129999998212,25.145099999994045,25.74540000000593,26.524199999988014,29.453900000005888,29.95940000000587,32.78250000000003,33.367799999982026,36.26640000000589,37.034699999988106,37.635799999982055,38.23469999998815,41.608999999999924,42.37699999999995,43.16290000000595,43.67129999998201]",apple
628f78a416ec0b7214d8d96e,2023-07-12T14:18:15Z,different forests:random fruit,5,experimental,792.7569999694824,ok,167,34,Female,White,United Kingdom,Win32,60.0348202,different forests,random fruit,3,10,yes,1,FALSE,TRUE,"[1.565599999994049,2.611799999982125,3.0720999999940517,4.042500000000004,4.52800000000002,6.796299999982125,9.127400000005949,12.40759999999402,15.599900000005945,16.194000000000003,19.51829999998212,20.188400000005956,20.845400000005966,21.830499999999986,24.836499999999987,25.247400000005953,28.209400000005942,29.140599999994024,30.067999999999998,32.15890000000594,32.62359999999403,35.39679999998212,35.80840000000596,38.84279999998212,39.389499999999984,41.46409999999402,42.07309999999403,45.19779999998211,45.583400000005966,46.28569999998807,47.117000000000004,47.8002999999821,49.05109999999404,52.09019999998806,53.28319999998807,54.08519999998806,54.8977999999821,57.9047999999821,58.732799999982106,59.739999999999995,62.75490000000595]",banana
628f78a416ec0b7214d8d96e,2023-07-12T14:18:15Z,different forests:random fruit,5,experimental,792.7569999694824,ok,167,34,Female,White,United Kingdom,Win32,60.0348202,different forests,random fruit,7,9,yes,2,FALSE,TRUE,"[1.3256999999880748,1.8042999999821348,4.593199999988087,4.987199999988093,6.844299999982127,7.2549999999999955,8.087500000000006,9.05039999997615,9.56359999999404,12.676199999988086,13.21859999999404,16.2295,17.18009999999404,18.133699999988096,21.22169999998809,21.781399999976173,23.73339999997617,24.138199999988075,27.198699999988094,27.98369999998809,28.663099999994046,31.716899999976164,32.125,35.139299999982114,35.50859999999403,37.55269999998808,38.0386999999881,40.03129999998214,40.30889999997618,41.52759999999404,41.92989999997616,43.780299999982134,44.15009999999404,46.08619999998808,46.46200000000002,47.37489999997615,47.947299999982135,49.84300000000002,50.29599999999999,51.119899999976155,51.674499999999995,54.532899999976166,55.16089999997615]",banana
628f78a416ec0b7214d8d96e,2023-07-12T14:18:15Z,different forests:random fruit,5,experimental,792.7569999694824,ok,167,34,Female,White,United Kingdom,Win32,60.0348202,different forests,random fruit,8,8,yes,3,FALSE,TRUE,"[1.445999999999998,2.087999999999994,2.907299999982115,5.704199999988077,6.680099999994013,7.6107999999821345,10.651999999999987,11.983899999976131,12.540099999994027,14.692799999982128,15.694500000000005,16.26389999997616,18.23589999997614,19.253199999988055,19.82669999998808,21.633799999982102,22.192499999999995,25.06159999999403,25.62779999998213,27.49729999998209,28.04929999998211,31.14209999999406,31.67389999997613,34.696399999976165,35.23529999998209,38.157099999994045,39.16550000000001,39.75999999999999,41.78919999998806,42.718299999982094,43.87950000000001,44.69809999999404,47.47149999999999,48.29309999999401,51.20049999999998,51.74250000000001,53.732299999982104,54.44999999999999,56.35300000000001,56.78199999999998,58.79289999997616]",banana
628f78a416ec0b7214d8d96e,2023-07-12T14:18:15Z,different forests:random fruit,5,experimental,792.7569999694824,ok,167,34,Female,White,United Kingdom,Win32,60.0348202,different forests,random fruit,7,9,yes,4,FALSE,TRUE,"[2.1301000000238446,2.6756000000238487,5.595700000017871,6.184100000023875,9.11680000001195,9.724300000011908,11.955300000011903,12.437999999999988,15.012600000023838,16.059000000000026,16.657400000005964,19.005800000011902,19.49740000000594,22.45220000001791,22.87080000001191,25.946100000023876,26.422000000000025,28.32570000001789,28.730100000023867,29.580200000017896,30.381900000005942,30.96670000001791,32.87420000001788,33.37370000001789,36.11910000002382,36.484600000023875,39.417200000017885,39.9237000000179,42.035300000011944,42.5203000000119,45.387,45.96840000000594,47.85810000002385,48.30080000001192,51.13890000000595,51.77850000000001,53.6718000000119,54.64310000002382,55.565,56.15750000000003]",banana
628f78a416ec0b7214d8d96e,2023-07-12T14:18:15Z,different forests:random fruit,5,experimental,792.7569999694824,ok,167,34,Female,White,United Kingdom,Win32,60.0348202,different forests,random fruit,11,8,yes,5,FALSE,TRUE,"[1.2979000000059386,1.8266999999880795,5.034799999982113,6.206000000000017,6.728099999994015,10.019299999982138,10.457599999994045,12.466499999999996,13.487599999994018,14.040400000005945,15.65319999998809,17.616499999999974,18.323500000000024,20.36559999999406,20.864900000005946,22.604799999982106,23.020599999994033,24.777499999999975,25.649400000005983,26.405599999994024,28.18900000000002,28.602799999982096,30.28959999999404,30.707199999988063,33.574599999994064,33.948699999988094,34.927599999994015,35.3881999999881,37.15679999998213,37.685,38.21369999998808,41.02659999999406,41.742099999994025,43.779900000005966,44.158199999988085,46.22369999998807,47.18040000000599,47.656199999988075,50.84100000000001,51.280299999982105,53.21659999999406,53.72840000000599,56.83940000000598,57.29190000000597,60.531900000005976,61.01290000000597,62.90229999998212,63.81740000000599,64.34100000000001]",banana
628f78a416ec0b7214d8d96e,2023-07-12T14:18:15Z,different forests:random fruit,5,experimental,792.7569999694824,ok,167,34,Female,White,United Kingdom,Win32,60.0348202,different forests,random fruit,9,8,yes,6,FALSE,TRUE,"[1.4197999999821036,1.8127999999820759,2.3877999999821213,3.092999999999961,4.995799999982069,6.114799999982097,6.761399999976106,8.856799999982115,9.323999999999955,11.18589999997613,11.614199999988045,13.398199999988037,13.8237999999821,14.40029999998211,15.160199999988038,16.16659999999399,16.744099999994035,19.810199999988072,20.98399999999998,21.45799999999997,23.36289999997615,23.802099999994027,26.777499999999975,27.216099999994015,30.037199999988047,30.50909999999402,33.40169999998807,33.8767999999821,35.768899999976156,36.80759999999401,37.865999999999985,38.78429999998207,39.379299999982095,42.21169999998807,42.73409999999399,44.88799999999998,45.915599999994015,46.43629999998211,48.828199999988044,49.39939999997614,52.1867999999821,52.798799999982066,54.84859999999401,55.750999999999976,56.52889999997615,57.180899999976134,60.03819999998808,60.75019999998807]",banana
628f78a416ec0b7214d8d96e,2023-07-12T14:18:15Z,different forests:random fruit,5,experimental,792.7569999694824,ok,167,34,Female,White,United Kingdom,Win32,60.0348202,different forests,random fruit,7,9,yes,7,FALSE,TRUE,"[1.5437999999820704,2.201999999999998,2.9905999999940605,4.044199999988109,4.968699999988075,7.919400000005908,8.39179999998214,10.457900000005907,11.475500000000011,12.016999999999939,13.957799999982058,14.50679999998215,16.34059999999397,16.79019999998809,18.79559999999401,19.593199999988087,20.103199999988078,22.085699999988037,23.12319999998806,24.751999999999953,28.250499999999988,28.76869999998803,31.620099999994068,32.18329999998207,34.221000000000004,34.69729999998208,36.53790000000595,36.969199999988064,40.10679999998206,40.62950000000001,43.50990000000593,43.97799999999995,46.520099999994045,49.40579999998215,49.885799999982055,50.670199999988085,51.18990000000599,54.34890000000598,54.861799999982054,57.81700000000001,58.34279999998205]",banana
628f78a416ec0b7214d8d96e,2023-07-12T14:18:15Z,different forests:random fruit,5,experimental,792.7569999694824,ok,167,34,Female,White,United Kingdom,Win32,60.0348202,different forests,random fruit,8,8,yes,8,FALSE,TRUE,"[2.1375999999941087,2.7892000000178996,4.81070000001796,5.2700000000000955,8.104900000006069,8.565800000012018,11.36309999999412,11.819200000017986,14.881099999994149,15.37959999999407,17.333700000017984,17.789900000006014,19.870700000017905,21.136599999994132,21.690000000000055,24.556800000012004,25.426099999994108,26.269599999994057,27.66630000001203,28.128599999994094,31.080400000005966,31.582700000017894,33.77640000000599,34.71059999999409,35.53659999999411,36.519000000000005,37.448900000006006,39.427099999994084,40.11520000001792,42.86659999999415,43.455400000005966,46.255400000006034,46.52180000001192,46.83959999999411,48.90540000000601,49.36440000000607,52.309300000011945,53.534800000011955,54.057000000000016,56.1402000000179,56.61920000001794]",banana
628f78a416ec0b7214d8d96e,2023-07-12T14:18:15Z,different forests:random fruit,5,experimental,792.7569999694824,ok,167,34,Female,White,United Kingdom,Win32,60.0348202,different forests,random fruit,4,9,yes,9,FALSE,TRUE,"[2.501799999982154,3.4257999999821322,4.520699999988096,5.347900000006007,7.5150000000001,10.835199999988163,11.530299999982162,13.720000000000027,14.222699999988095,17.067299999982197,17.894000000000005,18.399900000006028,21.480400000006057,22.311599999994087,23.15300000000002,26.1635,26.720400000006066,30.546400000005974,31.36490000000606,33.38740000000598,33.886400000006006,36.6922999999822,37.76319999998816,38.521099999994135,39.44429999998215,41.57309999999404,42.064400000006,45.15229999998212,45.657199999988165,47.807799999982194,48.30840000000603,51.173500000000104,51.71359999999413]",banana
628f78a416ec0b7214d8d96e,2023-07-12T14:18:15Z,different forests:random fruit,5,experimental,792.7569999694824,ok,167,34,Female,White,United Kingdom,Win32,60.0348202,different forests,random fruit,8,8,yes,10,FALSE,TRUE,"[2.1974000000060414,2.786000000000058,5.64650000000006,6.107300000011946,8.091000000000008,8.508500000000026,11.499200000017936,12.873700000017948,13.406000000000063,15.549800000011942,16.026400000005992,19.098200000017982,19.666099999994117,21.894400000006044,22.374800000011987,25.301200000017957,25.845700000017928,26.492599999994127,28.48130000001197,28.945500000000038,31.776500000000055,32.817400000006046,33.38920000001792,37.33559999999409,37.8590999999941,41.01870000001793,41.517900000005966,44.57159999999408,45.093700000017975,47.08290000000602,47.661500000000046,49.99990000000605,50.128099999994106,51.11580000001197,52.13159999999414,52.718700000017975,55.75220000001798,56.26590000000601]",banana
5cb4fafac9ca1c00011d353d,2023-07-12T14:19:42Z,same forest:random fruit,4,experimental,652.6719999313354,ok,422,34,Female,White,United Kingdom,Win32,59.95203837,same forest,random fruit,7,9,I did not know initially that I needed to hold the mouse on the tree to forage the food. ,1,TRUE,TRUE,"[0.7859000000059666,0.9288000000044718,1.1670000000000016,1.3401000000014989,1.514300000004468,1.6487000000029894,1.8182000000029888,2.0777000000029915,2.223300000004471,2.3315000000000055,3.8170000000000073,5.13980000000447,7.855400000005972,9.705800000004473,12.452100000001494,13.200700000002982,13.690600000001496,15.272300000004478,15.813200000002979,16.403300000004478,17.929800000004477,20.568900000005968,23.474300000004476,26.13420000000299,28.33030000000447,30.98680000000448,31.82420000000299,32.42450000000001,32.63590000000596,33.31710000000149,33.54570000000298,34.44170000000298,36.24840000000596,36.69620000000299,39.45390000000596,39.98070000000298,42.580600000001496,44.18060000000149,44.42780000000448,44.80250000000001,45.217400000005966,45.81290000000597]",apple
