participant,group,OS,fovealword,parafovealword,fovealcolour,parafovealcolour,correctcolour,parafovealpositionword,congruency,condition,block,gender,age,handedness,trial,rt,acc
17375,B,Win32,LABEL,BLUE,black,blue,blue,left,congruent,para_unified,2,female,18,Right-handed,19,0.75912,1
17375,B,Win32,RED,LABEL,black,yellow,yellow,left,incongruent,para_dis,2,female,18,Right-handed,20,0.531525,1
17375,B,Win32,RED,MAIN,black,green,green,right,incongruent,para_dis,2,female,18,Right-handed,21,0.55223,1
17375,B,Win32,YELLOW,SIDE,black,blue,blue,left,incongruent,para_dis,2,female,18,Right-handed,22,0.47501,1
17375,B,Win32,GREEN,MAIN,red,black,red,left,incongruent,foveal_unified,2,female,18,Right-handed,23,0.537825,1
17375,B,Win32,SIDE,RED,red,black,red,right,congruent,fov_dis,2,female,18,Right-handed,24,0.29821,1
17375,B,Win32,GREEN,LABEL,green,black,green,right,congruent,foveal_unified,2,female,18,Right-handed,25,0.34114,0
17375,B,Win32,SHORT,RED,red,black,red,left,congruent,fov_dis,2,female,18,Right-handed,26,0.54972,0
17375,B,Win32,BLUE,SIDE,black,yellow,yellow,right,incongruent,para_dis,2,female,18,Right-handed,27,0.812915,1
17375,B,Win32,GREEN,SIDE,black,green,green,left,congruent,para_dis,2,female,18,Right-handed,28,0.495205,1
17375,B,Win32,BLUE,LABEL,black,blue,blue,left,congruent,para_dis,2,female,18,Right-handed,29,0.454285,1
17375,B,Win32,GREEN,SIDE,green,black,green,left,congruent,foveal_unified,2,female,18,Right-handed,30,0.663145,1
17375,B,Win32,SIDE,YELLOW,red,black,red,left,incongruent,fov_dis,2,female,18,Right-handed,31,0.581455,1
17375,B,Win32,LABEL,GREEN,green,black,green,right,congruent,fov_dis,2,female,18,Right-handed,32,0.6328,1
17375,B,Win32,BLUE,MAIN,blue,black,blue,right,congruent,foveal_unified,2,female,18,Right-handed,33,0.462515,1
17375,B,Win32,RED,SHORT,red,black,red,left,congruent,foveal_unified,2,female,18,Right-handed,34,0.497315,1
17375,B,Win32,LABEL,BLUE,blue,black,blue,left,congruent,fov_dis,2,female,18,Right-handed,35,0.673005,1
17375,B,Win32,MAIN,GREEN,black,blue,blue,left,incongruent,para_unified,2,female,18,Right-handed,36,0.3965,1
17375,B,Win32,MAIN,GREEN,blue,black,blue,left,incongruent,fov_dis,2,female,18,Right-handed,37,0.22982,1
17375,B,Win32,BLUE,SHORT,black,green,green,left,incongruent,para_dis,2,female,18,Right-handed,38,0.602115,1
17375,B,Win32,SIDE,GREEN,green,black,green,left,congruent,fov_dis,2,female,18,Right-handed,39,0.300215,0
17375,B,Win32,LABEL,GREEN,black,green,green,right,congruent,para_unified,2,female,18,Right-handed,40,0.58728,1
17375,B,Win32,SHORT,GREEN,yellow,black,yellow,right,incongruent,fov_dis,2,female,18,Right-handed,41,0.608555,1
17375,B,Win32,LABEL,YELLOW,green,black,green,right,incongruent,fov_dis,2,female,18,Right-handed,42,0.41504,1
17375,B,Win32,LABEL,RED,black,green,green,left,incongruent,para_unified,2,female,18,Right-handed,43,0.38025,1
17375,B,Win32,GREEN,LABEL,black,green,green,right,congruent,para_dis,2,female,18,Right-handed,44,0.214595,1
17375,B,Win32,YELLOW,MAIN,yellow,black,yellow,left,congruent,foveal_unified,2,female,18,Right-handed,45,0.594195,1
17375,B,Win32,MAIN,RED,black,blue,blue,right,incongruent,para_unified,2,female,18,Right-handed,46,0.53165,1
17375,B,Win32,SIDE,YELLOW,black,red,red,left,incongruent,para_unified,2,female,18,Right-handed,47,0.44068,1
17375,B,Win32,YELLOW,SIDE,blue,black,blue,left,incongruent,foveal_unified,2,female,18,Right-handed,48,0.60595,1
17375,B,Win32,SIDE,GREEN,black,green,green,left,congruent,para_unified,2,female,18,Right-handed,49,0.47302,1
17375,B,Win32,GREEN,MAIN,black,red,red,left,incongruent,para_dis,2,female,18,Right-handed,50,0.613215,1
17375,B,Win32,YELLOW,MAIN,black,yellow,yellow,left,congruent,para_dis,2,female,18,Right-handed,51,0.555885,1
17375,B,Win32,MAIN,YELLOW,black,yellow,yellow,left,congruent,para_unified,2,female,18,Right-handed,52,0.64552,1
17375,B,Win32,SHORT,GREEN,black,yellow,yellow,right,incongruent,para_unified,2,female,18,Right-handed,53,0.34132,1
17375,B,Win32,MAIN,BLUE,blue,black,blue,right,congruent,fov_dis,2,female,18,Right-handed,54,0.33828,1
17375,B,Win32,SHORT,RED,black,red,red,left,congruent,para_unified,2,female,18,Right-handed,55,0.389245,1
17375,B,Win32,LABEL,RED,green,black,green,left,incongruent,fov_dis,2,female,18,Right-handed,56,0.7128,1
17375,B,Win32,BLUE,SHORT,green,black,green,left,incongruent,foveal_unified,2,female,18,Right-handed,57,0.539795,1
17375,B,Win32,BLUE,SIDE,yellow,black,yellow,right,incongruent,foveal_unified,2,female,18,Right-handed,58,0.489935,1
17375,B,Win32,SHORT,BLUE,black,yellow,yellow,left,incongruent,para_unified,2,female,18,Right-handed,59,0.274035,1
17375,B,Win32,SIDE,BLUE,red,black,red,right,incongruent,fov_dis,2,female,18,Right-handed,60,0.515585,1
17375,B,Win32,GREEN,SHORT,black,blue,blue,right,incongruent,para_dis,2,female,18,Right-handed,61,0.714885,1
17375,B,Win32,BLUE,LABEL,blue,black,blue,left,congruent,foveal_unified,2,female,18,Right-handed,62,0.307205,1
17375,B,Win32,SIDE,RED,black,red,red,right,congruent,para_unified,2,female,18,Right-handed,63,0.59619,1
17375,B,Win32,YELLOW,LABEL,red,black,red,right,incongruent,foveal_unified,2,female,18,Right-handed,64,0.455945,1
17375,B,Win32,MAIN,RED,black,blue,blue,left,incongruent,para_unified,3,female,18,Right-handed,1,1.19189,1
17375,B,Win32,SHORT,GREEN,yellow,black,yellow,left,incongruent,fov_dis,3,female,18,Right-handed,2,0.423475,1
17375,B,Win32,BLUE,SIDE,black,yellow,yellow,left,incongruent,para_dis,3,female,18,Right-handed,3,0.41257,1
17375,B,Win32,SIDE,RED,black,red,red,left,congruent,para_unified,3,female,18,Right-handed,4,0.52416,1
17375,B,Win32,GREEN,SIDE,yellow,black,yellow,right,incongruent,foveal_unified,3,female,18,Right-handed,5,0.46299,1
17375,B,Win32,LABEL,RED,red,black,red,right,congruent,fov_dis,3,female,18,Right-handed,6,0.454435,1
17375,B,Win32,GREEN,SHORT,blue,black,blue,left,incongruent,foveal_unified,3,female,18,Right-handed,7,0.49375,1
17375,B,Win32,YELLOW,MAIN,black,green,green,right,incongruent,para_dis,3,female,18,Right-handed,8,0.515635,1
17375,B,Win32,YELLOW,LABEL,red,black,red,left,incongruent,foveal_unified,3,female,18,Right-handed,9,0.672615,1
17375,B,Win32,GREEN,MAIN,black,green,green,right,congruent,para_dis,3,female,18,Right-handed,10,0.340175,1
17375,B,Win32,LABEL,RED,black,red,red,right,congruent,para_unified,3,female,18,Right-handed,11,0.240025,0
17375,B,Win32,MAIN,BLUE,black,blue,blue,left,congruent,para_unified,3,female,18,Right-handed,12,0.53243,1
17375,B,Win32,SIDE,BLUE,black,red,red,left,incongruent,para_unified,3,female,18,Right-handed,13,0.203825,1
17375,B,Win32,MAIN,YELLOW,blue,black,blue,right,incongruent,fov_dis,3,female,18,Right-handed,14,0.252655,1
17375,B,Win32,MAIN,GREEN,black,green,green,right,congruent,para_unified,3,female,18,Right-handed,15,0.305515,0
17375,B,Win32,BLUE,LABEL,red,black,red,right,incongruent,foveal_unified,3,female,18,Right-handed,16,0.5714,1
17375,B,Win32,LABEL,GREEN,green,black,green,left,congruent,fov_dis,3,female,18,Right-handed,17,0.62034,1
17375,B,Win32,RED,MAIN,black,green,green,left,incongruent,para_dis,3,female,18,Right-handed,18,0.382065,1
17375,B,Win32,GREEN,SHORT,black,blue,blue,left,incongruent,para_dis,3,female,18,Right-handed,19,0.48998,1
17375,B,Win32,SIDE,YELLOW,yellow,black,yellow,right,congruent,fov_dis,3,female,18,Right-handed,20,0.56825,0
17375,B,Win32,SHORT,RED,black,yellow,yellow,right,incongruent,para_unified,3,female,18,Right-handed,21,0.729445,1
17375,B,Win32,YELLOW,MAIN,green,black,green,right,incongruent,foveal_unified,3,female,18,Right-handed,22,0.746785,1
17375,B,Win32,RED,SIDE,red,black,red,left,congruent,foveal_unified,3,female,18,Right-handed,23,0.592045,1
17375,B,Win32,BLUE,SHORT,blue,black,blue,right,congruent,foveal_unified,3,female,18,Right-handed,24,0.405545,1
17375,B,Win32,MAIN,BLUE,blue,black,blue,left,congruent,fov_dis,3,female,18,Right-handed,25,0.356885,1
17375,B,Win32,LABEL,BLUE,green,black,green,right,incongruent,fov_dis,3,female,18,Right-handed,26,0.30282,1
17375,B,Win32,LABEL,BLUE,black,green,green,right,incongruent,para_unified,3,female,18,Right-handed,27,0.34146,1
17375,B,Win32,YELLOW,SIDE,yellow,black,yellow,right,congruent,foveal_unified,3,female,18,Right-handed,28,0.47936,0
17375,B,Win32,RED,SHORT,blue,black,blue,right,incongruent,foveal_unified,3,female,18,Right-handed,29,0.50016,1
17375,B,Win32,SHORT,BLUE,blue,black,blue,right,congruent,fov_dis,3,female,18,Right-handed,30,0.337035,1
17375,B,Win32,YELLOW,LABEL,black,red,red,left,incongruent,para_dis,3,female,18,Right-handed,31,0.667175,1
17375,B,Win32,MAIN,RED,blue,black,blue,left,incongruent,fov_dis,3,female,18,Right-handed,32,0.747455,1
17375,B,Win32,BLUE,MAIN,black,blue,blue,left,congruent,para_dis,3,female,18,Right-handed,33,0.371805,1
17375,B,Win32,SHORT,BLUE,black,blue,blue,right,congruent,para_unified,3,female,18,Right-handed,34,0.377505,1
17375,B,Win32,SIDE,GREEN,red,black,red,right,incongruent,fov_dis,3,female,18,Right-handed,35,0.769045,1
17375,B,Win32,YELLOW,SHORT,black,yellow,yellow,left,congruent,para_dis,3,female,18,Right-handed,36,0.52984,1
17375,B,Win32,RED,LABEL,black,red,red,right,congruent,para_dis,3,female,18,Right-handed,37,0.584965,1
17375,B,Win32,SHORT,YELLOW,black,yellow,yellow,left,congruent,para_unified,3,female,18,Right-handed,38,0.472985,1
17375,B,Win32,GREEN,SIDE,black,yellow,yellow,right,incongruent,para_dis,3,female,18,Right-handed,39,0.588985,1
17375,B,Win32,RED,LABEL,red,black,red,right,congruent,foveal_unified,3,female,18,Right-handed,40,0.670655,1
17375,B,Win32,SHORT,GREEN,black,yellow,yellow,left,incongruent,para_unified,3,female,18,Right-handed,41,0.483265,1
17375,B,Win32,RED,MAIN,green,black,green,left,incongruent,foveal_unified,3,female,18,Right-handed,42,0.496435,0
17375,B,Win32,YELLOW,SHORT,yellow,black,yellow,left,congruent,foveal_unified,3,female,18,Right-handed,43,0.54484,1
17375,B,Win32,MAIN,GREEN,green,black,green,right,congruent,fov_dis,3,female,18,Right-handed,44,0.52534,1
17375,B,Win32,SIDE,BLUE,red,black,red,left,incongruent,fov_dis,3,female,18,Right-handed,45,0.51696,1
17375,B,Win32,LABEL,YELLOW,green,black,green,left,incongruent,fov_dis,3,female,18,Right-handed,46,0.830975,1
17375,B,Win32,GREEN,LABEL,green,black,green,left,congruent,foveal_unified,3,female,18,Right-handed,47,0.32455,1
17375,B,Win32,GREEN,LABEL,black,green,green,left,congruent,para_dis,3,female,18,Right-handed,48,0.4683,1
17375,B,Win32,BLUE,SIDE,yellow,black,yellow,left,incongruent,foveal_unified,3,female,18,Right-handed,49,0.39261,1
17375,B,Win32,LABEL,YELLOW,black,green,green,left,incongruent,para_unified,3,female,18,Right-handed,50,0.406775,1
17375,B,Win32,RED,SHORT,black,blue,blue,right,incongruent,para_dis,3,female,18,Right-handed,51,0.50679,1
17375,B,Win32,MAIN,YELLOW,black,blue,blue,right,incongruent,para_unified,3,female,18,Right-handed,52,0.37027,1
17375,B,Win32,YELLOW,SIDE,black,yellow,yellow,right,congruent,para_dis,3,female,18,Right-handed,53,0.532885,1
17375,B,Win32,SIDE,RED,red,black,red,left,congruent,fov_dis,3,female,18,Right-handed,54,0.646895,1
17375,B,Win32,SHORT,YELLOW,yellow,black,yellow,left,congruent,fov_dis,3,female,18,Right-handed,55,0.479365,1
17375,B,Win32,GREEN,MAIN,green,black,green,right,congruent,foveal_unified,3,female,18,Right-handed,56,0.46223,0
17375,B,Win32,BLUE,LABEL,black,red,red,right,incongruent,para_dis,3,female,18,Right-handed,57,0.60205,1
17375,B,Win32,BLUE,MAIN,blue,black,blue,left,congruent,foveal_unified,3,female,18,Right-handed,58,0.459565,1
17375,B,Win32,SIDE,GREEN,black,red,red,right,incongruent,para_unified,3,female,18,Right-handed,59,0.591855,1
17375,B,Win32,LABEL,GREEN,black,green,green,left,congruent,para_unified,3,female,18,Right-handed,60,0.547765,1
17375,B,Win32,SHORT,RED,yellow,black,yellow,right,incongruent,fov_dis,3,female,18,Right-handed,61,0.496205,1
17375,B,Win32,RED,SIDE,black,red,red,left,congruent,para_dis,3,female,18,Right-handed,62,0.4625,1
17375,B,Win32,BLUE,SHORT,black,blue,blue,right,congruent,para_dis,3,female,18,Right-handed,63,0.58985,0
17375,B,Win32,SIDE,YELLOW,black,yellow,yellow,right,congruent,para_unified,3,female,18,Right-handed,64,0.545985,1
17375,B,Win32,RED,MAIN,red,black,red,right,congruent,foveal_unified,4,female,18,Right-handed,1,0.980035,1
17375,B,Win32,YELLOW,SIDE,black,yellow,yellow,left,congruent,para_dis,4,female,18,Right-handed,2,0.52235,0
17375,B,Win32,SIDE,BLUE,black,blue,blue,right,congruent,para_unified,4,female,18,Right-handed,3,0.423715,0
17375,B,Win32,MAIN,GREEN,black,green,green,left,congruent,para_unified,4,female,18,Right-handed,4,0.67151,1
17375,B,Win32,YELLOW,SIDE,yellow,black,yellow,left,congruent,foveal_unified,4,female,18,Right-handed,5,0.49608,1
17375,B,Win32,SHORT,BLUE,blue,black,blue,left,congruent,fov_dis,4,female,18,Right-handed,6,0.44619,1
17375,B,Win32,SHORT,YELLOW,black,green,green,right,incongruent,para_unified,4,female,18,Right-handed,7,0.46479,1
17375,B,Win32,GREEN,MAIN,green,black,green,left,congruent,foveal_unified,4,female,18,Right-handed,8,0.524085,1
17375,B,Win32,LABEL,GREEN,yellow,black,yellow,right,incongruent,fov_dis,4,female,18,Right-handed,9,0.53985,0
17375,B,Win32,BLUE,SHORT,blue,black,blue,left,congruent,foveal_unified,4,female,18,Right-handed,10,0.598985,1
17375,B,Win32,YELLOW,MAIN,blue,black,blue,left,incongruent,foveal_unified,4,female,18,Right-handed,11,0.617255,1
17375,B,Win32,SHORT,RED,black,green,green,left,incongruent,para_unified,4,female,18,Right-handed,12,0.568845,1
17375,B,Win32,LABEL,BLUE,black,yellow,yellow,left,incongruent,para_unified,4,female,18,Right-handed,13,0.46317,1
17375,B,Win32,BLUE,SIDE,blue,black,blue,right,congruent,foveal_unified,4,female,18,Right-handed,14,0.41526,1
17375,B,Win32,SHORT,YELLOW,green,black,green,right,incongruent,fov_dis,4,female,18,Right-handed,15,0.573345,1
17375,B,Win32,SIDE,YELLOW,yellow,black,yellow,left,congruent,fov_dis,4,female,18,Right-handed,16,0.48695,1
17375,B,Win32,BLUE,SIDE,black,blue,blue,right,congruent,para_dis,4,female,18,Right-handed,17,0.547835,1
17375,B,Win32,SHORT,GREEN,black,green,green,right,congruent,para_unified,4,female,18,Right-handed,18,0.42456,1
17375,B,Win32,BLUE,MAIN,black,yellow,yellow,right,incongruent,para_dis,4,female,18,Right-handed,19,0.52153,1
17375,B,Win32,GREEN,SIDE,red,black,red,left,incongruent,foveal_unified,4,female,18,Right-handed,20,0.50094,1
17375,B,Win32,BLUE,LABEL,black,green,green,left,incongruent,para_dis,4,female,18,Right-handed,21,0.614955,1
17375,B,Win32,GREEN,MAIN,black,green,green,left,congruent,para_dis,4,female,18,Right-handed,22,0.70589,1
17375,B,Win32,MAIN,GREEN,green,black,green,left,congruent,fov_dis,4,female,18,Right-handed,23,0.38981,1
17375,B,Win32,MAIN,BLUE,black,red,red,right,incongruent,para_unified,4,female,18,Right-handed,24,0.45853,0
17375,B,Win32,GREEN,SIDE,black,red,red,left,incongruent,para_dis,4,female,18,Right-handed,25,0.52984,1
17375,B,Win32,LABEL,RED,black,red,red,left,congruent,para_unified,4,female,18,Right-handed,26,0.29681,1
17375,B,Win32,SHORT,RED,green,black,green,left,incongruent,fov_dis,4,female,18,Right-handed,27,0.656225,1
17375,B,Win32,RED,MAIN,black,red,red,right,congruent,para_dis,4,female,18,Right-handed,28,0.582545,0
17375,B,Win32,SHORT,BLUE,black,blue,blue,left,congruent,para_unified,4,female,18,Right-handed,29,0.529175,1
17375,B,Win32,MAIN,BLUE,red,black,red,right,incongruent,fov_dis,4,female,18,Right-handed,30,0.51445,1
17375,B,Win32,RED,LABEL,black,red,red,left,congruent,para_dis,4,female,18,Right-handed,31,0.27015,1
17375,B,Win32,LABEL,BLUE,yellow,black,yellow,left,incongruent,fov_dis,4,female,18,Right-handed,32,0.41895,1
17375,B,Win32,RED,SIDE,green,black,green,right,incongruent,foveal_unified,4,female,18,Right-handed,33,0.40861,1
17375,B,Win32,SIDE,YELLOW,black,yellow,yellow,left,congruent,para_unified,4,female,18,Right-handed,34,0.473185,1
17375,B,Win32,LABEL,YELLOW,yellow,black,yellow,right,congruent,fov_dis,4,female,18,Right-handed,35,0.3146,0
17375,B,Win32,BLUE,SHORT,black,blue,blue,left,congruent,para_dis,4,female,18,Right-handed,36,0.51682,1
17375,B,Win32,SHORT,GREEN,green,black,green,right,congruent,fov_dis,4,female,18,Right-handed,37,0.44589,1
17375,B,Win32,GREEN,LABEL,black,blue,blue,right,incongruent,para_dis,4,female,18,Right-handed,38,0.229635,0
17375,B,Win32,RED,LABEL,red,black,red,left,congruent,foveal_unified,4,female,18,Right-handed,39,0.695975,0
17375,B,Win32,RED,SIDE,black,green,green,right,incongruent,para_dis,4,female,18,Right-handed,40,0.51159,1
17375,B,Win32,MAIN,YELLOW,black,red,red,left,incongruent,para_unified,4,female,18,Right-handed,41,0.539915,1
17375,B,Win32,YELLOW,SHORT,black,red,red,right,incongruent,para_dis,4,female,18,Right-handed,42,0.64613,1
17375,B,Win32,YELLOW,MAIN,black,blue,blue,left,incongruent,para_dis,4,female,18,Right-handed,43,1.173895,1
17375,B,Win32,RED,SHORT,black,yellow,yellow,left,incongruent,para_dis,4,female,18,Right-handed,44,0.54337,1
17375,B,Win32,LABEL,RED,red,black,red,left,congruent,fov_dis,4,female,18,Right-handed,45,0.630835,1
17375,B,Win32,YELLOW,LABEL,yellow,black,yellow,right,congruent,foveal_unified,4,female,18,Right-handed,46,0.66295,1
17375,B,Win32,BLUE,LABEL,green,black,green,left,incongruent,foveal_unified,4,female,18,Right-handed,47,0.531275,1
17375,B,Win32,SIDE,RED,blue,black,blue,right,incongruent,fov_dis,4,female,18,Right-handed,48,0.479345,1
17375,B,Win32,MAIN,RED,red,black,red,right,congruent,fov_dis,4,female,18,Right-handed,49,0.53155,1
17375,B,Win32,LABEL,GREEN,black,yellow,yellow,right,incongruent,para_unified,4,female,18,Right-handed,50,0.44597,1
17375,B,Win32,MAIN,RED,black,red,red,right,congruent,para_unified,4,female,18,Right-handed,51,0.47946,1
17375,B,Win32,YELLOW,LABEL,black,yellow,yellow,right,congruent,para_dis,4,female,18,Right-handed,52,0.412015,1
17375,B,Win32,MAIN,YELLOW,red,black,red,left,incongruent,fov_dis,4,female,18,Right-handed,53,0.318385,1
17375,B,Win32,LABEL,YELLOW,black,yellow,yellow,right,congruent,para_unified,4,female,18,Right-handed,54,0.44536,1
17375,B,Win32,GREEN,SHORT,green,black,green,right,congruent,foveal_unified,4,female,18,Right-handed,55,0.554895,1
17375,B,Win32,BLUE,MAIN,yellow,black,yellow,right,incongruent,foveal_unified,4,female,18,Right-handed,56,0.461435,1
17375,B,Win32,RED,SHORT,yellow,black,yellow,left,incongruent,foveal_unified,4,female,18,Right-handed,57,0.346415,1
17375,B,Win32,SIDE,BLUE,blue,black,blue,right,congruent,fov_dis,4,female,18,Right-handed,58,0.372145,1
17375,B,Win32,SIDE,GREEN,black,blue,blue,left,incongruent,para_unified,4,female,18,Right-handed,59,0.2583,0
17375,B,Win32,SIDE,GREEN,blue,black,blue,left,incongruent,fov_dis,4,female,18,Right-handed,60,0.333585,1
17375,B,Win32,GREEN,SHORT,black,green,green,right,congruent,para_dis,4,female,18,Right-handed,61,0.47869,1
17375,B,Win32,SIDE,RED,black,blue,blue,right,incongruent,para_unified,4,female,18,Right-handed,62,0.35745,1
17375,B,Win32,YELLOW,SHORT,red,black,red,right,incongruent,foveal_unified,4,female,18,Right-handed,63,0.39794,1
17375,B,Win32,GREEN,LABEL,blue,black,blue,right,incongruent,foveal_unified,4,female,18,Right-handed,64,0.5242,1
17375,B,Win32,LABEL,RED,black,yellow,yellow,right,incongruent,para_unified,5,female,18,Right-handed,1,0.518505,1
17375,B,Win32,GREEN,SIDE,green,black,green,right,congruent,foveal_unified,5,female,18,Right-handed,2,0.356215,0
17375,B,Win32,BLUE,SHORT,red,black,red,right,incongruent,foveal_unified,5,female,18,Right-handed,3,0.62998,1
17375,B,Win32,SHORT,GREEN,black,green,green,left,congruent,para_unified,5,female,18,Right-handed,4,0.45246,0
17375,B,Win32,YELLOW,LABEL,yellow,black,yellow,left,congruent,foveal_unified,5,female,18,Right-handed,5,0.579245,1
17375,B,Win32,LABEL,YELLOW,yellow,black,yellow,left,congruent,fov_dis,5,female,18,Right-handed,6,0.34032,1
17375,B,Win32,SIDE,YELLOW,black,blue,blue,right,incongruent,para_unified,5,female,18,Right-handed,7,0.429775,0
17375,B,Win32,GREEN,MAIN,yellow,black,yellow,right,incongruent,foveal_unified,5,female,18,Right-handed,8,0.312445,1
17375,B,Win32,YELLOW,MAIN,black,yellow,yellow,right,congruent,para_dis,5,female,18,Right-handed,9,0.328105,1
17375,B,Win32,RED,MAIN,red,black,red,left,congruent,foveal_unified,5,female,18,Right-handed,10,0.396,1
17375,B,Win32,SHORT,BLUE,black,green,green,right,incongruent,para_unified,5,female,18,Right-handed,11,0.47107,0
17375,B,Win32,GREEN,MAIN,black,yellow,yellow,right,incongruent,para_dis,5,female,18,Right-handed,12,0.46138,1
17375,B,Win32,LABEL,GREEN,yellow,black,yellow,left,incongruent,fov_dis,5,female,18,Right-handed,13,0.30483,1
17375,B,Win32,MAIN,YELLOW,black,yellow,yellow,right,congruent,para_unified,5,female,18,Right-handed,14,0.299055,1
17375,B,Win32,LABEL,GREEN,black,yellow,yellow,left,incongruent,para_unified,5,female,18,Right-handed,15,0.28036,1
17375,B,Win32,SIDE,GREEN,black,green,green,right,congruent,para_unified,5,female,18,Right-handed,16,0.41254,1
17375,B,Win32,GREEN,LABEL,black,blue,blue,left,incongruent,para_dis,5,female,18,Right-handed,17,0.511615,1
17375,B,Win32,GREEN,SHORT,black,green,green,left,congruent,para_dis,5,female,18,Right-handed,18,0.265825,0
17375,B,Win32,SIDE,BLUE,blue,black,blue,left,congruent,fov_dis,5,female,18,Right-handed,19,0.499815,1
17375,B,Win32,BLUE,LABEL,black,blue,blue,right,congruent,para_dis,5,female,18,Right-handed,20,0.287155,1
17375,B,Win32,RED,SHORT,black,red,red,right,congruent,para_dis,5,female,18,Right-handed,21,0.308785,1
17375,B,Win32,GREEN,SIDE,black,green,green,right,congruent,para_dis,5,female,18,Right-handed,22,0.431875,0
17375,B,Win32,SHORT,YELLOW,green,black,green,left,incongruent,fov_dis,5,female,18,Right-handed,23,0.636965,1
17375,B,Win32,BLUE,LABEL,blue,black,blue,right,congruent,foveal_unified,5,female,18,Right-handed,24,0.285275,1
17375,B,Win32,RED,LABEL,blue,black,blue,right,incongruent,foveal_unified,5,female,18,Right-handed,25,0.546095,1
17375,B,Win32,RED,LABEL,black,blue,blue,right,incongruent,para_dis,5,female,18,Right-handed,26,0.342745,1
17375,B,Win32,LABEL,YELLOW,black,yellow,yellow,left,congruent,para_unified,5,female,18,Right-handed,27,0.51993,1
17375,B,Win32,BLUE,MAIN,yellow,black,yellow,left,incongruent,foveal_unified,5,female,18,Right-handed,28,0.14281,1
17375,B,Win32,SHORT,RED,black,red,red,right,congruent,para_unified,5,female,18,Right-handed,29,0.289025,1
17375,B,Win32,BLUE,SIDE,blue,black,blue,left,congruent,foveal_unified,5,female,18,Right-handed,30,0.39768,0
17375,B,Win32,SIDE,RED,black,blue,blue,left,incongruent,para_unified,5,female,18,Right-handed,31,0.35225,1
17375,B,Win32,YELLOW,SHORT,red,black,red,left,incongruent,foveal_unified,5,female,18,Right-handed,32,0.54587,1
17375,B,Win32,SHORT,RED,red,black,red,right,congruent,fov_dis,5,female,18,Right-handed,33,0.570825,1
17375,B,Win32,BLUE,SIDE,black,blue,blue,left,congruent,para_dis,5,female,18,Right-handed,34,0.419335,1
17375,B,Win32,LABEL,RED,yellow,black,yellow,right,incongruent,fov_dis,5,female,18,Right-handed,35,0.50057,1
17375,B,Win32,RED,SIDE,green,black,green,left,incongruent,foveal_unified,5,female,18,Right-handed,36,0.462665,0
17375,B,Win32,YELLOW,SIDE,black,green,green,right,incongruent,para_dis,5,female,18,Right-handed,37,0.417495,1
17375,B,Win32,MAIN,GREEN,red,black,red,right,incongruent,fov_dis,5,female,18,Right-handed,38,0.545065,1
17375,B,Win32,YELLOW,MAIN,yellow,black,yellow,right,congruent,foveal_unified,5,female,18,Right-handed,39,0.42876,1
17375,B,Win32,BLUE,MAIN,black,yellow,yellow,left,incongruent,para_dis,5,female,18,Right-handed,40,0.384725,1
17375,B,Win32,RED,SHORT,red,black,red,right,congruent,foveal_unified,5,female,18,Right-handed,41,0.496235,1
17375,B,Win32,YELLOW,SIDE,green,black,green,right,incongruent,foveal_unified,5,female,18,Right-handed,42,0.378995,0
17375,B,Win32,SHORT,YELLOW,black,green,green,left,incongruent,para_unified,5,female,18,Right-handed,43,0.46441,1
17375,B,Win32,SHORT,GREEN,green,black,green,left,congruent,fov_dis,5,female,18,Right-handed,44,0.34781,1
17375,B,Win32,SIDE,RED,blue,black,blue,left,incongruent,fov_dis,5,female,18,Right-handed,45,0.35873,1
17375,B,Win32,YELLOW,SHORT,black,red,red,left,incongruent,para_dis,5,female,18,Right-handed,46,0.50486,1
17375,B,Win32,MAIN,YELLOW,yellow,black,yellow,right,congruent,fov_dis,5,female,18,Right-handed,47,0.22167,1
17375,B,Win32,SHORT,BLUE,green,black,green,right,incongruent,fov_dis,5,female,18,Right-handed,48,0.61226,1
17375,B,Win32,MAIN,RED,red,black,red,left,congruent,fov_dis,5,female,18,Right-handed,49,0.380695,0
17375,B,Win32,MAIN,RED,black,red,red,left,congruent,para_unified,5,female,18,Right-handed,50,0.33565,1
17375,B,Win32,SIDE,GREEN,green,black,green,right,congruent,fov_dis,5,female,18,Right-handed,51,0.32896,1
17375,B,Win32,SIDE,YELLOW,blue,black,blue,right,incongruent,fov_dis,5,female,18,Right-handed,52,0.35257,1
17375,B,Win32,MAIN,BLUE,black,red,red,left,incongruent,para_unified,5,female,18,Right-handed,53,0.579265,1
17375,B,Win32,LABEL,BLUE,black,blue,blue,right,congruent,para_unified,5,female,18,Right-handed,54,0.442145,0
17375,B,Win32,LABEL,BLUE,blue,black,blue,right,congruent,fov_dis,5,female,18,Right-handed,55,0.424645,1
17375,B,Win32,RED,SIDE,black,green,green,left,incongruent,para_dis,5,female,18,Right-handed,56,0.62312,1
17375,B,Win32,MAIN,GREEN,black,red,red,right,incongruent,para_unified,5,female,18,Right-handed,57,0.465795,1
17375,B,Win32,BLUE,SHORT,black,red,red,right,incongruent,para_dis,5,female,18,Right-handed,58,0.31132,1
17375,B,Win32,SIDE,BLUE,black,blue,blue,left,congruent,para_unified,5,female,18,Right-handed,59,0.3792,1
17375,B,Win32,RED,MAIN,black,red,red,left,congruent,para_dis,5,female,18,Right-handed,60,0.421115,1
