pp,Age,Valence,vidrep,mean_accuracy,mean_z_score,mean_rt
EPI_PLF_015,Age: old,Positive,Video repetition: 2,0.375,-0.16624956690569223,2.901
EPI_PLF_015,Age: old,Positive,Video repetition: 3,0.4444444444444444,-0.5708374288759395,2.685
EPI_PLF_016,Age: old,Neutral,Video repetition: 1,0.8,-0.16658084072401905,2.73215
EPI_PLF_016,Age: old,Neutral,Video repetition: 2,0.5714285714285714,0.6616474332157614,3.2421249999999997
EPI_PLF_016,Age: old,Neutral,Video repetition: 3,0.9090909090909092,0.00573156648223764,2.83825
EPI_PLF_016,Age: old,Negative,Video repetition: 1,0.5,-0.21684539306175352,2.7012
EPI_PLF_016,Age: old,Negative,Video repetition: 2,0.4166666666666667,-0.05476454255106174,2.801
EPI_PLF_016,Age: old,Negative,Video repetition: 3,0.875,-0.1555488561236991,2.7389428571428573
EPI_PLF_016,Age: old,Positive,Video repetition: 1,0.4666666666666667,-0.15424961082902428,2.7397428571428573
EPI_PLF_016,Age: old,Positive,Video repetition: 2,0.8,-0.5693468820732334,2.48415
EPI_PLF_016,Age: old,Positive,Video repetition: 3,1,-0.06519910632391936,2.794575
EPI_PLF_017,Age: old,Neutral,Video repetition: 1,1,-0.32312769377427897,2.224166666666666
EPI_PLF_017,Age: old,Neutral,Video repetition: 2,0.7,0.2760248608860551,2.5187142857142857
EPI_PLF_017,Age: old,Neutral,Video repetition: 3,0.875,-0.3789698161187432,2.1967142857142856
EPI_PLF_017,Age: old,Negative,Video repetition: 1,0.75,-0.01970107062764633,2.3733333333333335
EPI_PLF_017,Age: old,Negative,Video repetition: 2,0.6666666666666666,0.6312253164578676,2.693333333333334
EPI_PLF_017,Age: old,Negative,Video repetition: 3,0.42857142857142855,-0.2041302136352084,2.2826666666666666
EPI_PLF_017,Age: old,Positive,Video repetition: 1,0.8,-0.38677947980308386,2.192875
EPI_PLF_017,Age: old,Positive,Video repetition: 2,1,0.00860744672737481,2.38725
EPI_PLF_017,Age: old,Positive,Video repetition: 3,0.6666666666666666,-0.0539425107816239,2.3565
EPI_PLF_018,Age: old,Neutral,Video repetition: 1,1,-0.6248571380135262,2.5702833333333333
EPI_PLF_018,Age: old,Neutral,Video repetition: 2,0.875,-0.33233555548321647,2.781
EPI_PLF_018,Age: old,Neutral,Video repetition: 3,0.8,0.1718841485180018,3.1442125
EPI_PLF_018,Age: old,Negative,Video repetition: 1,0.8,0.16402333955931556,3.13855
EPI_PLF_018,Age: old,Negative,Video repetition: 2,0.6666666666666666,-0.3480918789589059,2.76965
EPI_PLF_018,Age: old,Negative,Video repetition: 3,0.5555555555555556,0.04473339451385409,3.05262
EPI_PLF_018,Age: old,Positive,Video repetition: 1,0.7692307692307693,0.44097369492495714,3.33805
EPI_PLF_018,Age: old,Positive,Video repetition: 2,1,-0.5327393314259935,2.63664
EPI_PLF_018,Age: old,Positive,Video repetition: 3,0.8,-0.2653191223740618,2.829275
EPI_PLF_019,Age: old,Neutral,Video repetition: 1,0.5555555555555556,0.6229224773079413,3.25118
EPI_PLF_019,Age: old,Neutral,Video repetition: 2,0.7,-0.10182126189616222,2.6372285714285715
EPI_PLF_019,Age: old,Neutral,Video repetition: 3,0.8,-0.40664918755462215,2.379
EPI_PLF_019,Age: old,Negative,Video repetition: 1,0.875,0.03777630219991729,2.7554857142857143
EPI_PLF_019,Age: old,Negative,Video repetition: 2,0.42857142857142855,0.14277521094400478,2.844433333333334
EPI_PLF_019,Age: old,Negative,Video repetition: 3,0.6666666666666666,0.20099145369833543,2.89375
EPI_PLF_019,Age: old,Positive,Video repetition: 1,1,-0.5617613395908314,2.2476
EPI_PLF_019,Age: old,Positive,Video repetition: 2,0.8571428571428571,-0.4206769608171561,2.3671166666666665
EPI_PLF_019,Age: old,Positive,Video repetition: 3,0.6,0.6304026447615393,3.2575166666666666
EPI_PLF_020,Age: old,Neutral,Video repetition: 1,0.6,-0.46600771721237294,2.1295
EPI_PLF_020,Age: old,Neutral,Video repetition: 2,0.875,-0.6134864024189004,2.033714285714286
EPI_PLF_020,Age: old,Neutral,Video repetition: 3,1,0.1514011856582045,2.5305
EPI_PLF_020,Age: old,Negative,Video repetition: 1,0.75,-0.3071647783607987,2.232666666666667
EPI_PLF_020,Age: old,Negative,Video repetition: 2,0.8,0.7062608698776169,2.890875
EPI_PLF_020,Age: old,Negative,Video repetition: 3,0.8,0.6281224613472385,2.840125
EPI_PLF_020,Age: old,Positive,Video repetition: 1,0.5,-0.22689648874404209,2.2848
EPI_PLF_020,Age: old,Positive,Video repetition: 2,0.8333333333333334,0.12199342993544152,2.5114
EPI_PLF_020,Age: old,Positive,Video repetition: 3,0.75,-0.5078355024026905,2.102333333333333
EPI_PLF_021,Age: old,Neutral,Video repetition: 1,0.5555555555555556,-0.6416165258596782,2.23972
EPI_PLF_021,Age: old,Neutral,Video repetition: 2,0.6666666666666666,-0.1853160010535808,2.5700833333333333
EPI_PLF_021,Age: old,Neutral,Video repetition: 3,0.8333333333333334,-0.2735245568331772,2.50622
EPI_PLF_021,Age: old,Negative,Video repetition: 1,0.5555555555555556,0.770199185435362,3.26188
EPI_PLF_021,Age: old,Negative,Video repetition: 2,1,-0.00663370814653262,2.69945
EPI_PLF_021,Age: old,Negative,Video repetition: 3,0.8,0.3311234771285818,2.9439875
EPI_PLF_021,Age: old,Positive,Video repetition: 1,0.6666666666666666,-0.05808371132190658,2.6622
EPI_PLF_021,Age: old,Positive,Video repetition: 2,0.7777777777777778,-0.24344184356714657,2.528
EPI_PLF_021,Age: old,Positive,Video repetition: 3,0.875,-0.6358036127492409,2.2439285714285715
EPI_PLF_023,Age: old,Neutral,Video repetition: 1,0.875,-0.5445385555665454,2.0541428571428573
EPI_PLF_023,Age: old,Neutral,Video repetition: 2,0.8888888888888888,0.12778106529306596,2.356
EPI_PLF_023,Age: old,Neutral,Video repetition: 3,0.8571428571428571,-0.41159130130758914,2.1138333333333335
EPI_PLF_023,Age: old,Negative,Video repetition: 1,0.875,1.0629194305114271,2.775857142857143
EPI_PLF_023,Age: old,Negative,Video repetition: 2,0.8571428571428571,0.4986227681382514,2.5225
EPI_PLF_023,Age: old,Negative,Video repetition: 3,0.6666666666666666,0.1868039188990565,2.3825
EPI_PLF_023,Age: old,Positive,Video repetition: 1,0.875,-0.24417427629940233,2.189
EPI_PLF_023,Age: old,Positive,Video repetition: 2,0.875,-0.12612856908742137,2.242
EPI_PLF_023,Age: old,Positive,Video repetition: 3,1,-0.46272588045365953,2.090875
EPI_PLF_024,Age: old,Neutral,Video repetition: 1,0.7777777777777778,-0.4805559138330658,3.012857142857143
EPI_PLF_024,Age: old,Neutral,Video repetition: 2,0.75,-0.2841230199114792,3.136
EPI_PLF_024,Age: old,Neutral,Video repetition: 3,0.8181818181818182,0.2555736975335606,3.4743333333333335
EPI_PLF_024,Age: old,Negative,Video repetition: 1,0.6666666666666666,0.7200319070786269,3.7655
EPI_PLF_024,Age: old,Negative,Video repetition: 2,0.6,0.7389079991666061,3.7773333333333334
EPI_PLF_024,Age: old,Negative,Video repetition: 3,0.875,-0.49878634482346823,3.0014285714285713
EPI_PLF_024,Age: old,Positive,Video repetition: 1,0.6666666666666666,0.06681277665376838,3.356
EPI_PLF_024,Age: old,Positive,Video repetition: 2,0.6,-0.00789401034231857,3.3091666666666666
EPI_PLF_024,Age: old,Positive,Video repetition: 3,0.8,-0.5648716571636773,2.96
EPI_PLF_025,Age: old,Neutral,Video repetition: 1,0.6666666666666666,-0.1869805179651544,3.393625
EPI_PLF_025,Age: old,Neutral,Video repetition: 2,0.6666666666666666,0.2638060301425011,3.8901833333333338
EPI_PLF_025,Age: old,Neutral,Video repetition: 3,0.8888888888888888,-0.3126117263017006,3.2552375
EPI_PLF_025,Age: old,Negative,Video repetition: 1,0.9,0.8041366037185458,4.485377777777778
EPI_PLF_025,Age: old,Negative,Video repetition: 2,0.3333333333333333,0.6697537397344726,4.337350000000001
EPI_PLF_025,Age: old,Negative,Video repetition: 3,0.875,0.19360761810683505,3.8128571428571423
EPI_PLF_025,Age: old,Positive,Video repetition: 1,0.75,-0.29595697634518314,3.2735833333333333
EPI_PLF_025,Age: old,Positive,Video repetition: 2,0.7777777777777778,-0.5245703164251257,3.021757142857143
EPI_PLF_025,Age: old,Positive,Video repetition: 3,1,-0.4026109236024997,3.1561
EPI_PLF_026,Age: old,Neutral,Video repetition: 1,0.6428571428571429,0.47252561248375463,3.9937
EPI_PLF_026,Age: old,Neutral,Video repetition: 2,0.8,-0.4946677932468679,3.1632249999999997
EPI_PLF_026,Age: old,Neutral,Video repetition: 3,0.8,-1.0426246822516636,2.6927250000000003
EPI_PLF_026,Age: old,Negative,Video repetition: 1,0.6666666666666666,0.9080960194716264,4.3677
EPI_PLF_026,Age: old,Negative,Video repetition: 2,0.9,0.25955419958398057,3.8108333333333335
EPI_PLF_026,Age: old,Negative,Video repetition: 3,0.75,-0.03290298945729689,3.559716666666666
EPI_PLF_026,Age: old,Positive,Video repetition: 1,0.5,0.3908852768424449,3.9236
EPI_PLF_026,Age: old,Positive,Video repetition: 2,0.7777777777777778,-0.5319483276035551,3.1312142857142855
EPI_PLF_026,Age: old,Positive,Video repetition: 3,0.5454545454545454,-0.155441134703038,3.4545
EPI_PLF_027,Age: old,Neutral,Video repetition: 1,0.6666666666666666,-0.5167556795916562,2.62215
EPI_PLF_027,Age: old,Neutral,Video repetition: 2,1,0.01030807886722389,3.053842857142857
EPI_PLF_027,Age: old,Neutral,Video repetition: 3,0.625,-0.3216399674698782,2.78196
EPI_PLF_027,Age: old,Negative,Video repetition: 1,0.14285714285714285,-0.7072807210571685,2.4661
EPI_PLF_027,Age: old,Negative,Video repetition: 2,0.8888888888888888,0.25219691687100193,3.2519625
EPI_PLF_027,Age: old,Negative,Video repetition: 3,0.5,-0.03534572220715502,3.01645
EPI_PLF_027,Age: old,Positive,Video repetition: 1,0.5,1.011412652034798,3.8738
EPI_PLF_027,Age: old,Positive,Video repetition: 2,0.5,-0.4408447891519369,2.684325
EPI_PLF_027,Age: old,Positive,Video repetition: 3,0.875,0.16934202660215666,3.1841
EPI_PLF_028,Age: old,Neutral,Video repetition: 1,0.7142857142857143,-0.12201604573223528,2.3836
EPI_PLF_028,Age: old,Neutral,Video repetition: 2,0.7142857142857143,0.1680631415249528,2.6232
EPI_PLF_028,Age: old,Neutral,Video repetition: 3,0.8,-0.49896160062591416,2.07225
EPI_PLF_028,Age: old,Negative,Video repetition: 1,0.5,0.6608708759700213,3.03025
EPI_PLF_028,Age: old,Negative,Video repetition: 2,0.6,-0.2276681481584063,2.2963333333333336
EPI_PLF_028,Age: old,Negative,Video repetition: 3,0.4,-0.7898277305864292,1.832
EPI_PLF_028,Age: old,Positive,Video repetition: 1,0.7142857142857143,0.10389704417674342,2.5702
EPI_PLF_028,Age: old,Positive,Video repetition: 2,0.2857142857142857,-0.22988773014214947,2.2945
EPI_PLF_028,Age: old,Positive,Video repetition: 3,0.875,-0.6310555543986768,1.963142857142857
EPI_PLF_031,Age: old,Neutral,Video repetition: 1,0.8461538461538461,0.01119051863567454,2.368463636363636
EPI_PLF_031,Age: old,Neutral,Video repetition: 2,1,-0.244117822305034,2.2174
EPI_PLF_031,Age: old,Neutral,Video repetition: 3,0.7777777777777778,-0.14626268458755362,2.2753
EPI_PLF_031,Age: old,Negative,Video repetition: 1,0.3333333333333333,0.5208930254983775,2.67005
EPI_PLF_031,Age: old,Negative,Video repetition: 2,0.5,-0.14198117021419243,2.277833333333333
EPI_PLF_031,Age: old,Negative,Video repetition: 3,1,0.5070907752158312,2.6618833333333334
EPI_PLF_031,Age: old,Positive,Video repetition: 1,0.6,0.46695157796556935,2.638133333333333
EPI_PLF_031,Age: old,Positive,Video repetition: 2,0.7,-0.4713600024671179,2.082942857142857
EPI_PLF_031,Age: old,Positive,Video repetition: 3,0.8888888888888888,0.00690004176212975,2.365925
EPI_PLF_032,Age: old,Neutral,Video repetition: 1,0.6666666666666666,0.22572170085742163,3.3306666666666667
EPI_PLF_032,Age: old,Neutral,Video repetition: 2,0.7,0.2524560236985049,3.355714285714286
EPI_PLF_032,Age: old,Neutral,Video repetition: 3,0.8,-0.7713516419846933,2.3965
EPI_PLF_032,Age: old,Negative,Video repetition: 1,0.5,0.08945797550201377,3.203
EPI_PLF_032,Age: old,Negative,Video repetition: 2,0.2,-0.8796866403416689,2.295
EPI_PLF_032,Age: old,Negative,Video repetition: 3,0.6363636363636364,-0.4599171111696016,2.688285714285714
EPI_PLF_032,Age: old,Positive,Video repetition: 1,0.5,0.9355027245755372,3.9956666666666663
EPI_PLF_032,Age: old,Positive,Video repetition: 2,0.5555555555555556,-0.42179782955208733,2.724
EPI_PLF_032,Age: old,Positive,Video repetition: 3,0.625,0.0770768328326454,3.1914
EPI_PLF_033,Age: old,Neutral,Video repetition: 1,0.5714285714285714,-0.389123312810616,2.298525
EPI_PLF_033,Age: old,Neutral,Video repetition: 2,0.625,-0.03729560779675344,2.50522
EPI_PLF_033,Age: old,Neutral,Video repetition: 3,1,0.16286549625434904,2.6228125
EPI_PLF_033,Age: old,Negative,Video repetition: 1,0.7777777777777778,0.03542547776509618,2.547942857142857
EPI_PLF_033,Age: old,Negative,Video repetition: 2,0.75,-0.25551803476302687,2.3770166666666666
EPI_PLF_033,Age: old,Negative,Video repetition: 3,0.5714285714285714,0.3611457148750333,2.7393
EPI_PLF_033,Age: old,Positive,Video repetition: 1,0.625,-0.22793738897942648,2.39322
EPI_PLF_033,Age: old,Positive,Video repetition: 2,0.75,-0.15412611125902784,2.4365833333333335
EPI_PLF_033,Age: old,Positive,Video repetition: 3,0.75,-0.07877721679159039,2.4808500000000002
EPI_PLF_034,Age: old,Neutral,Video repetition: 1,0.5555555555555556,-0.27386244703530443,2.78866
EPI_PLF_034,Age: old,Neutral,Video repetition: 2,0.7,0.04868086980811732,3.0288857142857144
EPI_PLF_034,Age: old,Neutral,Video repetition: 3,0.75,-0.3234874466985557,2.7517
EPI_PLF_034,Age: old,Negative,Video repetition: 1,0.75,0.7493935885895568,3.550766666666666
EPI_PLF_034,Age: old,Negative,Video repetition: 2,0.6,-0.01923893685838408,2.9783
EPI_PLF_034,Age: old,Negative,Video repetition: 3,0.5454545454545454,0.2693898716087039,3.1932666666666667
EPI_PLF_034,Age: old,Positive,Video repetition: 1,0.3333333333333333,-0.6526424431121394,2.50655
EPI_PLF_034,Age: old,Positive,Video repetition: 2,0.5555555555555556,-0.08395552191706146,2.9301
EPI_PLF_034,Age: old,Positive,Video repetition: 3,0.7777777777777778,-0.6912441406315784,2.4778
EPI_PLF_035,Age: old,Neutral,Video repetition: 1,0.75,0.7838661044146309,4.0456666666666665
EPI_PLF_035,Age: old,Neutral,Video repetition: 2,0.9230769230769232,-0.2427155455935884,3.4090166666666666
EPI_PLF_035,Age: old,Neutral,Video repetition: 3,0.8571428571428571,-0.18993389265460717,3.44175
EPI_PLF_035,Age: old,Negative,Video repetition: 1,0.5,0.7761799777646567,4.0409
EPI_PLF_035,Age: old,Negative,Video repetition: 2,0.8,-0.21690252235128096,3.425025
EPI_PLF_035,Age: old,Negative,Video repetition: 3,0.6666666666666666,0.13317904690006252,3.6421333333333337
EPI_PLF_035,Age: old,Positive,Video repetition: 1,0.9,0.0956083998487917,3.618833333333334
EPI_PLF_035,Age: old,Positive,Video repetition: 2,0.8333333333333334,0.3997317691556586,3.80744
EPI_PLF_035,Age: old,Positive,Video repetition: 3,0.875,-0.7101295622041605,3.119142857142857
EPI_PLF_037,Age: old,Neutral,Video repetition: 1,0.8333333333333334,-0.332013681936043,2.83976
EPI_PLF_037,Age: old,Neutral,Video repetition: 2,0.75,0.03441797575900657,3.0437
EPI_PLF_037,Age: old,Neutral,Video repetition: 3,0.8,-0.2972867629201507,2.8590875
EPI_PLF_037,Age: old,Negative,Video repetition: 1,0.875,0.628812538392573,3.3745142857142856
EPI_PLF_037,Age: old,Negative,Video repetition: 2,0.8181818181818182,-0.30435153158124045,2.8551555555555557
EPI_PLF_037,Age: old,Negative,Video repetition: 3,0.6,0.2667992042014885,3.173033333333333
EPI_PLF_037,Age: old,Positive,Video repetition: 1,0.7,0.5237276250004316,3.3160285714285713
EPI_PLF_037,Age: old,Positive,Video repetition: 2,0.6,-0.51634949247735,2.7371666666666665
EPI_PLF_037,Age: old,Positive,Video repetition: 3,0.6666666666666666,-0.12468530603415132,2.95515
EPI_PLF_039,Age: old,Neutral,Video repetition: 1,0.625,-0.371763194037773,3.23216
EPI_PLF_039,Age: old,Neutral,Video repetition: 2,0.7777777777777778,-0.01398660026918774,3.5239714285714285
EPI_PLF_039,Age: old,Neutral,Video repetition: 3,0.7142857142857143,-0.4385586205360927,3.17768
EPI_PLF_039,Age: old,Negative,Video repetition: 1,0.875,0.10409992308189028,3.620285714285714
EPI_PLF_039,Age: old,Negative,Video repetition: 2,1,0.8175991781106603,4.202233333333333
EPI_PLF_039,Age: old,Negative,Video repetition: 3,0.7,-0.00745348350710646,3.5293
EPI_PLF_039,Age: old,Positive,Video repetition: 1,0.5,0.38942022349557515,3.853
EPI_PLF_039,Age: old,Positive,Video repetition: 2,0.6666666666666666,-0.567228909808798,3.0727333333333333
EPI_PLF_039,Age: old,Positive,Video repetition: 3,0.8571428571428571,0.06884794898944456,3.5915333333333335
EPI_PLF_040,Age: old,Neutral,Video repetition: 1,0.4545454545454546,0.34991323548495396,3.24896
EPI_PLF_040,Age: old,Neutral,Video repetition: 2,0.8,-0.1996985789625331,2.9071
EPI_PLF_040,Age: old,Neutral,Video repetition: 3,0.875,0.5469450126444473,3.371514285714286
EPI_PLF_040,Age: old,Negative,Video repetition: 1,0.6666666666666666,0.24555676536330664,3.18405
EPI_PLF_040,Age: old,Negative,Video repetition: 2,0.75,-0.2141143805661501,2.8981333333333335
EPI_PLF_040,Age: old,Negative,Video repetition: 3,0.6153846153846154,0.32586189065334326,3.234
EPI_PLF_040,Age: old,Positive,Video repetition: 1,0.7,-0.6948044236292923,2.599142857142857
EPI_PLF_040,Age: old,Positive,Video repetition: 2,0.5454545454545454,-0.01743783080676721,3.020466666666666
EPI_PLF_040,Age: old,Positive,Video repetition: 3,0.3333333333333333,-1.624451372396579,2.0209
EPI_PLF_041,Age: old,Neutral,Video repetition: 1,0.5555555555555556,-0.59151577042976,2.29296
EPI_PLF_041,Age: old,Neutral,Video repetition: 2,0.5,0.361269567198226,2.7836333333333334
EPI_PLF_041,Age: old,Neutral,Video repetition: 3,0.7777777777777778,-0.4545972735111172,2.3634714285714287
EPI_PLF_041,Age: old,Negative,Video repetition: 1,0.3333333333333333,0.4632783505097102,2.8361666666666667
EPI_PLF_041,Age: old,Negative,Video repetition: 2,0.7777777777777778,0.8267354975025037,3.023342857142857
EPI_PLF_041,Age: old,Negative,Video repetition: 3,0.8333333333333334,0.22434737162899188,2.71312
EPI_PLF_041,Age: old,Positive,Video repetition: 1,0.16666666666666666,-0.6992075303749677,2.2375
EPI_PLF_041,Age: old,Positive,Video repetition: 2,0.7777777777777778,-0.4422530271622383,2.3698285714285716
EPI_PLF_041,Age: old,Positive,Video repetition: 3,0.5555555555555556,0.11044187869019152,2.65446
EPI_PLF_042,Age: old,Neutral,Video repetition: 1,0.5454545454545454,-0.12829219179453927,2.8843
EPI_PLF_042,Age: old,Neutral,Video repetition: 2,0.8,-0.5294520773084964,2.5508
EPI_PLF_042,Age: old,Neutral,Video repetition: 3,0.42857142857142855,-0.5472145789859261,2.536033333333333
EPI_PLF_042,Age: old,Negative,Video repetition: 1,0.4,0.8897637875300116,3.73065
EPI_PLF_042,Age: old,Negative,Video repetition: 2,0.8888888888888888,-0.08843181486434797,2.9174375
EPI_PLF_042,Age: old,Negative,Video repetition: 3,0.6666666666666666,-0.01223449178253015,2.9807833333333336
EPI_PLF_042,Age: old,Positive,Video repetition: 1,0.8333333333333334,0.17841769608656677,3.13928
EPI_PLF_042,Age: old,Positive,Video repetition: 2,0.5,-0.13178053862509542,2.8813999999999997
EPI_PLF_042,Age: old,Positive,Video repetition: 3,0.625,-0.510566889294796,2.5665
EPI_PLF_043,Age: old,Neutral,Video repetition: 1,1,0.14657076764900753,3.0692500000000003
EPI_PLF_043,Age: old,Neutral,Video repetition: 2,1,0.10058933226569644,3.0363
EPI_PLF_043,Age: old,Neutral,Video repetition: 3,0.8571428571428571,-0.6643956910992407,2.4881166666666665
EPI_PLF_043,Age: old,Negative,Video repetition: 1,0.5555555555555556,0.03890862076517017,2.9921
EPI_PLF_043,Age: old,Negative,Video repetition: 2,1,0.5246442238318155,3.340175
EPI_PLF_043,Age: old,Negative,Video repetition: 3,0.8571428571428571,0.08370388861962483,3.0242
EPI_PLF_043,Age: old,Positive,Video repetition: 1,0.6666666666666666,0.8400601246668035,3.5662
EPI_PLF_043,Age: old,Positive,Video repetition: 2,0.7272727272727273,-0.3576899812359522,2.7079
EPI_PLF_043,Age: old,Positive,Video repetition: 3,0.8,-0.24849279402065355,2.78615
EPI_PLF_044,Age: old,Neutral,Video repetition: 1,0.5714285714285714,-0.38033848332421416,3.020975
EPI_PLF_044,Age: old,Neutral,Video repetition: 2,0.4,-0.02547573359690571,3.31645
EPI_PLF_044,Age: old,Neutral,Video repetition: 3,1,-0.35608275888888685,3.0411714285714284
EPI_PLF_044,Age: old,Negative,Video repetition: 1,1,0.442069975748525,3.70575
EPI_PLF_044,Age: old,Negative,Video repetition: 2,0.5555555555555556,0.14884807763219607,3.4616
EPI_PLF_044,Age: old,Negative,Video repetition: 3,0.7272727272727273,-0.5028245301566495,2.9189875
EPI_PLF_044,Age: old,Positive,Video repetition: 1,0.9166666666666666,0.4769041673200308,3.7347545454545457
EPI_PLF_044,Age: old,Positive,Video repetition: 2,0.8,-0.5382987952216138,2.88945
EPI_PLF_044,Age: old,Positive,Video repetition: 3,0.8333333333333334,-0.03017160753356294,3.31254
EPI_PLF_045,Age: old,Neutral,Video repetition: 1,1,-0.09483131348051002,2.552857142857143
EPI_PLF_045,Age: old,Neutral,Video repetition: 2,0.8571428571428571,-0.6116393158901492,2.2779833333333332
EPI_PLF_045,Age: old,Neutral,Video repetition: 3,0.9,-0.32870588170566256,2.4284666666666666
EPI_PLF_045,Age: old,Negative,Video repetition: 1,0.625,0.6053849537045182,2.92528
EPI_PLF_045,Age: old,Negative,Video repetition: 2,0.7777777777777778,-0.27812050116542403,2.4553714285714285
EPI_PLF_045,Age: old,Negative,Video repetition: 3,0.6666666666666666,0.06985767454558159,2.64045
EPI_PLF_045,Age: old,Positive,Video repetition: 1,0.75,0.3939353770969118,2.8128166666666665
EPI_PLF_045,Age: old,Positive,Video repetition: 2,0.75,-0.7985903479362944,2.17855
EPI_PLF_045,Age: old,Positive,Video repetition: 3,1,0.40824701086568554,2.8204285714285713
EPI_PLF_047,Age: old,Neutral,Video repetition: 1,0.75,0.5449698397044606,3.4009666666666667
EPI_PLF_047,Age: old,Neutral,Video repetition: 2,0.9,-0.27236368797479427,2.7682444444444445
EPI_PLF_047,Age: old,Neutral,Video repetition: 3,0.8,-0.1376891688736538,2.8725
EPI_PLF_047,Age: old,Negative,Video repetition: 1,0.75,-0.2590297192819497,2.778566666666667
EPI_PLF_047,Age: old,Negative,Video repetition: 2,0.875,-0.11975197709678125,2.8863857142857143
EPI_PLF_047,Age: old,Negative,Video repetition: 3,0.75,0.24639802404401845,3.169833333333333
EPI_PLF_047,Age: old,Positive,Video repetition: 1,0.75,-0.23042412229073456,2.800711111111111
EPI_PLF_047,Age: old,Positive,Video repetition: 2,0.5,-0.10470589647736052,2.8980333333333332
EPI_PLF_047,Age: old,Positive,Video repetition: 3,0.8333333333333334,1.04397316496055,3.78726
EPI_PLF_048,Age: old,Neutral,Video repetition: 1,0.875,-0.3211598177507816,2.380842857142857
EPI_PLF_048,Age: old,Neutral,Video repetition: 2,0.7272727272727273,-0.27193487008538,2.4032125
EPI_PLF_048,Age: old,Neutral,Video repetition: 3,0.8,-0.21199808340537857,2.43045
EPI_PLF_048,Age: old,Negative,Video repetition: 1,0.5,1.2014354927675193,3.0727666666666664
EPI_PLF_048,Age: old,Negative,Video repetition: 2,0.8571428571428571,-0.18386804492683456,2.4432333333333336
EPI_PLF_048,Age: old,Negative,Video repetition: 3,0.5,0.12408802690711536,2.58318
EPI_PLF_048,Age: old,Positive,Video repetition: 1,0.3,0.1456971777174912,2.593
EPI_PLF_048,Age: old,Positive,Video repetition: 2,0.6666666666666666,0.01619630957180715,2.53415
EPI_PLF_048,Age: old,Positive,Video repetition: 3,1,-0.10810581938960837,2.4776625
EPI_PLF_049,Age: old,Neutral,Video repetition: 1,0.4615384615384616,-0.1724797290854373,2.9867833333333333
EPI_PLF_049,Age: old,Neutral,Video repetition: 2,0.8333333333333334,-0.07151746071958821,3.0973200000000003
EPI_PLF_049,Age: old,Neutral,Video repetition: 3,0.8,-0.142459887521936,3.01965
EPI_PLF_049,Age: old,Negative,Video repetition: 1,0.16666666666666666,-0.43497066624540487,2.6994
EPI_PLF_049,Age: old,Negative,Video repetition: 2,0.8,0.25504422145684197,3.45485
EPI_PLF_049,Age: old,Negative,Video repetition: 3,0.625,0.9090901022390878,4.17092
EPI_PLF_049,Age: old,Positive,Video repetition: 1,0.6,-0.03984135203534199,3.132
EPI_PLF_049,Age: old,Positive,Video repetition: 2,0.75,-0.5976593309457799,2.5212833333333333
EPI_PLF_049,Age: old,Positive,Video repetition: 3,0.7272727272727273,-0.06038104332821936,3.1095125
EPI_PLF_050,Age: old,Neutral,Video repetition: 1,0.625,-0.7544189941136953,2.5941400000000003
EPI_PLF_050,Age: old,Neutral,Video repetition: 2,0.8333333333333334,-0.5235376977331908,2.75118
EPI_PLF_050,Age: old,Neutral,Video repetition: 3,0.8888888888888888,0.1045457295686075,3.1783875
EPI_PLF_050,Age: old,Negative,Video repetition: 1,0.5,-0.2114936277492366,2.963425
EPI_PLF_050,Age: old,Negative,Video repetition: 2,1,0.21827411175862124,3.2557428571428573
EPI_PLF_050,Age: old,Negative,Video repetition: 3,1,0.03322639975629947,3.1298777777777778
EPI_PLF_050,Age: old,Positive,Video repetition: 1,0.75,0.28797242174685944,3.30315
EPI_PLF_050,Age: old,Positive,Video repetition: 2,0.9,-0.07666340048933197,3.055133333333333
EPI_PLF_050,Age: old,Positive,Video repetition: 3,0.8333333333333334,0.2003921948913662,3.24358
EPI_PLF_052,Age: old,Neutral,Video repetition: 1,0.6,-0.2520264873393573,2.9586333333333332
EPI_PLF_052,Age: old,Neutral,Video repetition: 2,0.5,-0.4512554130566741,2.8285571428571425
EPI_PLF_052,Age: old,Neutral,Video repetition: 3,0.8,0.2839938464482674,3.3086
EPI_PLF_052,Age: old,Negative,Video repetition: 1,0.7142857142857143,0.00643139796081151,3.12738
EPI_PLF_052,Age: old,Negative,Video repetition: 2,0.5,0.3104400349330743,3.3258666666666663
EPI_PLF_052,Age: old,Negative,Video repetition: 3,0.4,0.6570612418258862,3.552175
EPI_PLF_052,Age: old,Positive,Video repetition: 1,0.6363636363636364,-0.2785091432655387,2.9413428571428573
EPI_PLF_052,Age: old,Positive,Video repetition: 2,0.75,-0.7859025355741597,2.6100666666666665
EPI_PLF_052,Age: old,Positive,Video repetition: 3,0.5555555555555556,0.09802302371707387,3.18718
EPI_PLF_054,Age: old,Neutral,Video repetition: 1,0.3333333333333333,-0.7400020830447757,2.0875
EPI_PLF_054,Age: old,Neutral,Video repetition: 2,0.6666666666666666,-0.3209530418454457,2.30984
EPI_PLF_054,Age: old,Neutral,Video repetition: 3,0.6666666666666666,-0.44179197895300615,2.245725
EPI_PLF_054,Age: old,Negative,Video repetition: 1,0.6153846153846154,0.11410671089921276,2.540675
EPI_PLF_054,Age: old,Negative,Video repetition: 2,0.6,0.2913805005913074,2.6347333333333336
